game_id,gameorder,date_game,year_id,neutral,is_playoff,fran_id,home,away,opp_fran,elo_i,elo_n,elo_prob,home_score,away_score,result
2,2GBWSH,9/15/2013,2014,0,0,Packers,GB,WSH,Redskins,1589.702,1490.071,0.720650827,38,20,1
2,2NYGDEN,9/15/2013,2014,0,0,Giants,NYG,DEN,Broncos,1548.787,1635.606,0.468641149,23,41,0
2,2BALCLE,9/15/2013,2014,0,0,Ravens,BAL,CLE,Browns,1601.508,1395.549,0.826319685,14,6,1
2,2SEASF,9/15/2013,2014,0,0,Seahawks,SEA,SF,49ers,1617.294,1638.397,0.562838846,29,3,1
2,2INDMIA,9/15/2013,2014,0,0,Colts,IND,MIA,Dolphins,1518.402,1508.336,0.60637851,20,24,0
2,2OAKJAX,9/15/2013,2014,0,0,Raiders,OAK,JAX,Jaguars,1393.469,1309.253,0.702442558,19,9,1
2,2ARIDET,9/15/2013,2014,0,0,Cardinals,ARI,DET,Lions,1411.08,1459.884,0.523291049,25,21,1
2,2HOUTEN,9/15/2013,2014,0,0,Texans,HOU,TEN,Titans,1577.413,1487.703,0.709010334,30,24,1
2,2KCDAL,9/15/2013,2014,0,0,Chiefs,KC,DAL,Cowboys,1393.945,1506.335,0.432220131,17,16,1
2,2ATLLAR,9/15/2013,2014,0,0,Falcons,ATL,LAR,Rams,1570.97,1473.355,0.71830861,31,24,1
2,2CINPIT,9/16/2013,2014,0,0,Bengals,CIN,PIT,Steelers,1541.995,1491.445,0.660418393,20,10,1
3,3PHIKC,9/19/2013,2014,0,0,Eagles,PHI,KC,Chiefs,1417.267,1401.99,0.613514977,16,26,0
3,3TENLAC,9/22/2013,2014,0,0,Titans,TEN,LAC,Chargers,1477.122,1492.032,0.571589987,20,17,1
3,3SEAJAX,9/22/2013,2014,0,0,Seahawks,SEA,JAX,Jaguars,1645.546,1295.889,0.915827331,45,17,1
3,3SFIND,9/22/2013,2014,0,0,49ers,SF,IND,Colts,1610.144,1498.194,0.734700992,7,27,0
3,3WSHDET,9/22/2013,2014,0,0,Redskins,WSH,DET,Lions,1474.765,1444.652,0.63355873,20,27,0
3,3DALLAR,9/22/2013,2014,0,0,Cowboys,DAL,LAR,Rams,1498.29,1462.446,0.641183536,31,7,1
3,3BALHOU,9/22/2013,2014,0,0,Ravens,BAL,HOU,Texans,1608.303,1587.994,0.620360367,30,9,1
3,3CARNYG,9/22/2013,2014,0,0,Panthers,CAR,NYG,Giants,1495.151,1521.46,0.555451787,38,0,1
3,3CINGB,9/22/2013,2014,0,0,Bengals,CIN,GB,Packers,1557.468,1605.007,0.525107264,34,30,1
3,3MIAATL,9/22/2013,2014,0,0,Dolphins,MIA,ATL,Falcons,1528.544,1581.879,0.516780979,27,23,1
3,3MINCLE,9/22/2013,2014,0,0,Vikings,MIN,CLE,Browns,1502.518,1388.754,0.736731348,27,31,0
3,3NOARI,9/22/2013,2014,0,0,Saints,NO,ARI,Cardinals,1562.586,1426.312,0.761083013,31,7,1
3,3NETB,9/22/2013,2014,0,0,Patriots,NE,TB,Buccaneers,1646.118,1453.243,0.815243459,23,3,1
3,3NYJBUF,9/22/2013,2014,0,0,Jets,NYJ,BUF,Bills,1433.757,1444.813,0.577013799,27,20,1
3,3PITCHI,9/22/2013,2014,0,0,Steelers,PIT,CHI,Bears,1475.972,1548.67,0.4889235,23,40,0
3,3DENOAK,9/23/2013,2014,0,0,Broncos,DEN,OAK,Raiders,1662.932,1406.833,0.86393848,37,21,1
4,4LARSF,9/26/2013,2014,0,0,Rams,LAR,SF,49ers,1440.358,1561.495,0.419908128,11,35,0
4,4BUFBAL,9/29/2013,2014,0,0,Bills,BUF,BAL,Ravens,1427.643,1630.896,0.31091432,23,20,1
4,4ATLNE,9/29/2013,2014,0,0,Falcons,ATL,NE,Patriots,1566.407,1656.187,0.464399059,23,30,0
4,4PITMIN,9/29/2013,2014,1,0,Steelers,PIT,MIN,Vikings,1447.807,1476.706,0.458506643,27,34,0
4,4KCNYG,9/29/2013,2014,0,0,Chiefs,KC,NYG,Giants,1432.527,1489.45,0.511621644,31,7,1
4,4JAXIND,9/29/2013,2014,0,0,Jaguars,JAX,IND,Colts,1291.119,1546.843,0.250134404,3,37,0
4,4TENNYJ,9/29/2013,2014,0,0,Titans,TEN,NYJ,Jets,1488.736,1450.927,0.643781752,38,13,1
4,4CLECIN,9/29/2013,2014,0,0,Browns,CLE,CIN,Bengals,1414.565,1572.634,0.369177205,17,6,1
4,4OAKWSH,9/29/2013,2014,0,0,Raiders,OAK,WSH,Redskins,1400.105,1447.226,0.525707261,14,24,0
4,4DENPHI,9/29/2013,2014,0,0,Broncos,DEN,PHI,Eagles,1669.66,1386.73,0.881095574,52,20,1
4,4LACDAL,9/29/2013,2014,0,0,Chargers,LAC,DAL,Cowboys,1480.418,1520.377,0.535974626,30,21,1
4,4TBARI,9/29/2013,2014,0,0,Buccaneers,TB,ARI,Cardinals,1443.174,1412.221,0.634680606,10,13,0
4,4HOUSEA,9/29/2013,2014,0,0,Texans,HOU,SEA,Seahawks,1565.4,1650.316,0.471369924,20,23,0
4,4DETCHI,9/29/2013,2014,0,0,Lions,DET,CHI,Bears,1472.191,1576.835,0.443194019,40,32,1
5,5NOMIA,9/30/2013,2014,0,0,Saints,NO,MIA,Dolphins,1576.677,1544.017,0.63695591,38,17,1
5,5CLEBUF,10/3/2013,2014,0,0,Browns,CLE,BUF,Bills,1447.301,1448.029,0.591453994,37,24,1
5,5DALDEN,10/6/2013,2014,0,0,Cowboys,DAL,DEN,Broncos,1499.249,1676.84,0.343411987,48,51,0
5,5INDSEA,10/6/2013,2014,0,0,Colts,IND,SEA,Seahawks,1563.211,1663.268,0.449719445,34,28,1
5,5LARJAX,10/6/2013,2014,0,0,Rams,LAR,JAX,Jaguars,1413.998,1274.752,0.764179987,34,20,1
5,5OAKLAC,10/6/2013,2014,0,0,Raiders,OAK,LAC,Chargers,1374.687,1501.547,0.411905236,27,17,1
5,5CHINO,10/6/2013,2014,0,0,Bears,CHI,NO,Saints,1551.917,1598.167,0.526957254,18,26,0
5,5SFHOU,10/6/2013,2014,0,0,49ers,SF,HOU,Texans,1587.855,1552.448,0.640604579,34,3,1
5,5TENKC,10/6/2013,2014,0,0,Titans,TEN,KC,Chiefs,1510.911,1463.852,0.655897163,17,26,0
5,5NYGPHI,10/6/2013,2014,0,0,Giants,NYG,PHI,Eagles,1458.125,1379.551,0.695609787,21,36,0
5,5MIABAL,10/6/2013,2014,0,0,Dolphins,MIA,BAL,Ravens,1522.527,1610.51,0.466972964,23,26,0
5,5CINNE,10/6/2013,2014,0,0,Bengals,CIN,NE,Patriots,1539.898,1675.286,0.400067012,13,6,1
5,5ARICAR,10/6/2013,2014,0,0,Cardinals,ARI,CAR,Panthers,1430.62,1527.161,0.454733138,22,6,1
5,5GBDET,10/6/2013,2014,0,0,Packers,GB,DET,Lions,1589.841,1497.109,0.712586299,22,9,1
6,6ATLNYJ,10/7/2013,2014,0,0,Falcons,ATL,NYJ,Jets,1547.308,1428.751,0.742047736,28,30,0
6,6CHINYG,10/10/2013,2014,0,0,Bears,CHI,NYG,Giants,1528.561,1416.859,0.734422637,27,21,1
6,6DENJAX,10/13/2013,2014,0,0,Broncos,DEN,JAX,Jaguars,1685.898,1263.065,0.943116928,35,19,1
6,6MINCAR,10/13/2013,2014,0,0,Vikings,MIN,CAR,Panthers,1495.528,1495.814,0.592068659,10,35,0
6,6DALWSH,10/13/2013,2014,0,0,Cowboys,DAL,WSH,Redskins,1490.191,1472.644,0.616608757,31,16,1
6,6CLEDET,10/13/2013,2014,0,0,Browns,CLE,DET,Lions,1468.252,1482.954,0.571883162,17,31,0
6,6HOULAR,10/13/2013,2014,0,0,Texans,HOU,LAR,Rams,1528.624,1425.686,0.724467006,13,38,0
6,6TBPHI,10/13/2013,2014,0,0,Buccaneers,TB,PHI,Eagles,1424.774,1420.816,0.597955644,20,31,0
6,6SFARI,10/13/2013,2014,0,0,49ers,SF,ARI,Cardinals,1611.679,1461.967,0.774863784,32,20,1
6,6SEATEN,10/13/2013,2014,0,0,Seahawks,SEA,TEN,Titans,1641.505,1479.085,0.787368333,20,13,1
6,6BALGB,10/13/2013,2014,0,0,Ravens,BAL,GB,Packers,1623.323,1603.996,0.619028144,17,19,0
6,6NYJPIT,10/13/2013,2014,0,0,Jets,NYJ,PIT,Steelers,1446.54,1428.985,0.616619644,6,19,0
6,6NENO,10/13/2013,2014,0,0,Patriots,NE,NO,Saints,1649.511,1621.523,0.6307142,30,27,1
6,6KCOAK,10/13/2013,2014,0,0,Chiefs,KC,OAK,Raiders,1495.679,1403.707,0.711689453,24,7,1
7,7BUFCIN,10/13/2013,2014,0,0,Bills,BUF,CIN,Bengals,1427.078,1565.673,0.395644415,24,27,0
7,7LACIND,10/14/2013,2014,0,0,Chargers,LAC,IND,Colts,1472.527,1584.973,0.432141023,19,9,1
7,7ARISEA,10/17/2013,2014,0,0,Cardinals,ARI,SEA,Seahawks,1451.444,1649.52,0.317334832,22,34,0
7,7TENSF,10/20/2013,2014,0,0,Titans,TEN,SF,49ers,1471.07,1622.201,0.378525864,17,31,0
7,7CARLAR,10/20/2013,2014,0,0,Panthers,CAR,LAR,Rams,1535.564,1476.795,0.670947071,30,15,1
7,7ATLTB,10/20/2013,2014,0,0,Falcons,ATL,TB,Buccaneers,1529.519,1394.095,0.760192156,31,23,1
7,7INDDEN,10/20/2013,2014,0,0,Colts,IND,DEN,Broncos,1557.14,1688.536,0.405594923,39,33,1
7,7DETCIN,10/20/2013,2014,0,0,Lions,DET,CIN,Bengals,1514.652,1576.288,0.504841034,24,27,0
7,7GBCLE,10/20/2013,2014,0,0,Packers,GB,CLE,Browns,1618.14,1436.554,0.805254237,31,13,1
7,7KCHOU,10/20/2013,2014,0,0,Chiefs,KC,HOU,Texans,1511.235,1477.515,0.638365738,17,16,1
7,7MIABUF,10/20/2013,2014,0,0,Dolphins,MIA,BUF,Bills,1509.714,1416.463,0.713197792,21,23,0
7,7NYJNE,10/20/2013,2014,0,0,Jets,NYJ,NE,Patriots,1412.725,1659.334,0.260104509,30,27,1
7,7PHIDAL,10/20/2013,2014,0,0,Eagles,PHI,DAL,Cowboys,1451.495,1510.682,0.508364799,3,17,0
8,8PITBAL,10/20/2013,2014,0,0,Steelers,PIT,BAL,Ravens,1462.8,1609.18,0.384980584,19,16,1
8,8WSHCHI,10/20/2013,2014,0,0,Redskins,WSH,CHI,Bears,1452.153,1538.129,0.469849733,45,41,1
8,8JAXLAC,10/20/2013,2014,0,0,Jaguars,JAX,LAC,Chargers,1260.427,1500.361,0.26756716,6,24,0
8,8NYGMIN,10/21/2013,2014,0,0,Giants,NYG,MIN,Vikings,1407.291,1455.778,0.52374624,23,7,1
8,8TBCAR,10/24/2013,2014,0,0,Buccaneers,TB,CAR,Panthers,1384.437,1552.838,0.355437125,13,31,0
8,8NEMIA,10/27/2013,2014,0,0,Patriots,NE,MIA,Dolphins,1636.974,1492.828,0.769225151,27,17,1
8,8NOBUF,10/27/2013,2014,0,0,Saints,NO,BUF,Bills,1611.699,1433.348,0.802317303,35,17,1
8,8MINGB,10/27/2013,2014,0,0,Vikings,MIN,GB,Packers,1428.993,1628.452,0.315612686,31,44,0
8,8KCCLE,10/27/2013,2014,0,0,Chiefs,KC,CLE,Browns,1516.033,1426.241,0.709107712,23,17,1
8,8OAKPIT,10/27/2013,2014,0,0,Raiders,OAK,PIT,Steelers,1388.15,1480.507,0.460711275,21,18,1
8,8CINNYJ,10/27/2013,2014,0,0,Bengals,CIN,NYJ,Jets,1590.306,1435.085,0.78034774,49,9,1
8,8DETDAL,10/27/2013,2014,0,0,Lions,DET,DAL,Cowboys,1500.634,1538.288,0.539272993,31,30,1
8,8DENWSH,10/27/2013,2014,0,0,Broncos,DEN,WSH,Redskins,1664.683,1469.382,0.817337662,45,21,1
9,9ARIATL,10/27/2013,2014,0,0,Cardinals,ARI,ATL,Falcons,1436.094,1539.178,0.445411178,27,13,1
9,9SFJAX,10/27/2013,2014,1,0,49ers,SF,JAX,Jaguars,1641.93,1245.831,0.907217917,42,10,1
9,9PHINYG,10/27/2013,2014,0,0,Eagles,PHI,NYG,Giants,1423.889,1434.077,0.578232845,7,15,0
9,9LARSEA,10/28/2013,2014,0,0,Rams,LAR,SEA,Seahawks,1459.52,1664.87,0.308334005,9,14,0
9,9MIACIN,10/31/2013,2014,0,0,Dolphins,MIA,CIN,Bengals,1482.722,1605.136,0.418118593,22,20,1
9,9CARATL,11/3/2013,2014,0,0,Panthers,CAR,ATL,Falcons,1572.83,1508.612,0.677834682,34,10,1
9,9WSHLAC,11/3/2013,2014,0,0,Redskins,WSH,LAC,Chargers,1458.867,1514.957,0.51281971,30,24,1
9,9CLEBAL,11/3/2013,2014,0,0,Browns,CLE,BAL,Ravens,1415.665,1591.473,0.345729969,24,18,1
9,9SEATB,11/3/2013,2014,0,0,Seahawks,SEA,TB,Buccaneers,1675.257,1364.445,0.896909505,27,24,1
9,9OAKPHI,11/3/2013,2014,0,0,Raiders,OAK,PHI,Eagles,1403.291,1397.829,0.600035224,20,49,0
9,9NEPIT,11/3/2013,2014,0,0,Patriots,NE,PIT,Steelers,1647.081,1465.367,0.80536976,55,31,1
9,9HOUIND,11/3/2013,2014,0,0,Texans,HOU,IND,Colts,1472.717,1580.993,0.438040926,24,27,0
9,9DALMIN,11/3/2013,2014,0,0,Cowboys,DAL,MIN,Vikings,1531.98,1413.294,0.74218985,27,23,1
10,10NYJNO,11/3/2013,2014,0,0,Jets,NYJ,NO,Saints,1420.256,1622.181,0.312554509,26,20,1
10,10BUFKC,11/3/2013,2014,0,0,Bills,BUF,KC,Chiefs,1422.867,1526.61,0.4444743,13,23,0
10,10LARTEN,11/3/2013,2014,0,0,Rams,LAR,TEN,Titans,1449.133,1451.341,0.589393766,21,28,0
10,10GBCHI,11/4/2013,2014,0,0,Packers,GB,CHI,Bears,1644.151,1520.899,0.747187041,20,27,0
10,10MINWSH,11/7/2013,2014,0,0,Vikings,MIN,WSH,Redskins,1405.635,1477.751,0.489760685,34,27,1
10,10ARIHOU,11/10/2013,2014,0,0,Cardinals,ARI,HOU,Texans,1466.66,1460.806,0.600576654,27,24,1
10,10GBPHI,11/10/2013,2014,0,0,Packers,GB,PHI,Eagles,1610.169,1439.997,0.794743475,13,27,0
10,10NODAL,11/10/2013,2014,0,0,Saints,NO,DAL,Cowboys,1593.652,1539.639,0.664874653,49,17,1
10,10NYGOAK,11/10/2013,2014,0,0,Giants,NYG,OAK,Raiders,1460.136,1361.123,0.719934095,24,20,1
10,10TENJAX,11/10/2013,2014,0,0,Titans,TEN,JAX,Jaguars,1476.574,1240.332,0.849934618,27,29,0
10,10PITBUF,11/10/2013,2014,0,0,Steelers,PIT,BUF,Bills,1454.1,1401.919,0.662520797,23,10,1
10,10CHIDET,11/10/2013,2014,0,0,Bears,CHI,DET,Lions,1554.882,1506.942,0.657040862,19,21,0
10,10SFCAR,11/10/2013,2014,0,0,49ers,SF,CAR,Panthers,1647.429,1592.42,0.666150947,9,10,0
10,10ATLSEA,11/10/2013,2014,0,0,Falcons,ATL,SEA,Seahawks,1489.022,1677.698,0.329171133,10,33,0
10,10LACDEN,11/10/2013,2014,0,0,Chargers,LAC,DEN,Broncos,1496.073,1675.198,0.341423665,20,28,0
11,11BALCIN,11/10/2013,2014,0,0,Ravens,BAL,CIN,Bengals,1564.659,1592.008,0.553973029,20,17,1
11,11INDLAR,11/10/2013,2014,0,0,Colts,IND,LAR,Rams,1592.904,1423.901,0.793643571,8,38,0
11,11TBMIA,11/11/2013,2014,0,0,Buccaneers,TB,MIA,Dolphins,1362.004,1495.85,0.40219936,22,19,1
11,11TENIND,11/14/2013,2014,0,0,Titans,TEN,IND,Colts,1454.936,1531.909,0.482776285,27,30,0
11,11PITDET,11/17/2013,2014,0,0,Steelers,PIT,DET,Lions,1471.012,1522.16,0.519924075,37,27,1
11,11PHIWSH,11/17/2013,2014,0,0,Eagles,PHI,WSH,Redskins,1488.193,1456.462,0.635718375,24,16,1
11,11NYGGB,11/17/2013,2014,0,0,Giants,NYG,GB,Packers,1468.526,1561.973,0.459152713,27,13,1
11,11NOSF,11/17/2013,2014,0,0,Saints,NO,SF,49ers,1615.884,1637.661,0.561883971,23,20,1
11,11JAXARI,11/17/2013,2014,0,0,Jaguars,JAX,ARI,Cardinals,1261.97,1477.389,0.296112026,14,27,0
11,11HOUOAK,11/17/2013,2014,0,0,Texans,HOU,OAK,Raiders,1450.077,1352.734,0.717991684,23,28,0
11,11DENKC,11/17/2013,2014,0,0,Broncos,DEN,KC,Chiefs,1689.462,1547.557,0.766927181,27,17,1
11,11CINCLE,11/17/2013,2014,0,0,Bengals,CIN,CLE,Browns,1579.85,1442.478,0.762230426,41,20,1
11,11CHIBAL,11/17/2013,2014,0,0,Bears,CHI,BAL,Ravens,1539.664,1576.817,0.53998946,23,20,1
11,11BUFNYJ,11/17/2013,2014,0,0,Bills,BUF,NYJ,Jets,1385.008,1448.786,0.501758592,37,14,1
11,11TBATL,11/17/2013,2014,0,0,Buccaneers,TB,ATL,Falcons,1379.114,1469.213,0.463942339,41,28,1
11,11MIALAC,11/17/2013,2014,0,0,Dolphins,MIA,LAC,Chargers,1478.74,1481.809,0.588193766,20,16,1
12,12SEAMIN,11/17/2013,2014,0,0,Seahawks,SEA,MIN,Vikings,1697.507,1426.924,0.873445317,41,20,1
12,12CARNE,11/18/2013,2014,0,0,Panthers,CAR,NE,Patriots,1602.187,1658.347,0.512719038,24,20,1
12,12ATLNO,11/21/2013,2014,0,0,Falcons,ATL,NO,Saints,1440.593,1627.797,0.331044934,13,17,0
12,12HOUJAX,11/24/2013,2014,0,0,Texans,HOU,JAX,Jaguars,1422.298,1247.341,0.799200271,6,13,0
12,12NEDEN,11/24/2013,2014,0,0,Patriots,NE,DEN,Broncos,1642.725,1699.679,0.511577055,34,31,1
12,12MIACAR,11/24/2013,2014,0,0,Dolphins,MIA,CAR,Panthers,1491.632,1617.809,0.412857968,16,20,0
12,12BALNYJ,11/24/2013,2014,0,0,Ravens,BAL,NYJ,Jets,1564.223,1417.135,0.77221779,19,3,1
12,12OAKTEN,11/24/2013,2014,0,0,Raiders,OAK,TEN,Titans,1380.513,1441.623,0.505597926,19,23,0
12,12NYGDAL,11/24/2013,2014,0,0,Giants,NYG,DAL,Cowboys,1498.202,1517.406,0.565526688,21,24,0
12,12GBMIN,11/24/2013,2014,0,0,Packers,GB,MIN,Vikings,1532.296,1420.136,0.73493655,26,26,0.5
12,12CLEPIT,11/24/2013,2014,0,0,Browns,CLE,PIT,Steelers,1429.017,1493.891,0.500181329,11,27,0
12,12ARIIND,11/24/2013,2014,0,0,Cardinals,ARI,IND,Colts,1492.018,1545.222,0.516969289,40,11,1
12,12DETTB,11/24/2013,2014,0,0,Lions,DET,TB,Buccaneers,1499.281,1407.734,0.711187203,21,24,0
12,12LARCHI,11/24/2013,2014,0,0,Rams,LAR,CHI,Bears,1484.896,1552.259,0.496599422,42,21,1
12,12KCLAC,11/24/2013,2014,0,0,Chiefs,KC,LAC,Chargers,1537.34,1468.917,0.683097734,38,41,0
12,12WSHSF,11/25/2013,2014,0,0,Redskins,WSH,SF,49ers,1441.128,1625.748,0.334347237,6,27,0
13,13DALOAK,11/28/2013,2014,0,0,Cowboys,DAL,OAK,Raiders,1533.419,1364.21,0.793837712,31,24,1
13,13DETGB,11/28/2013,2014,0,0,Lions,DET,GB,Packers,1478.052,1525.131,0.525767544,40,10,1
13,13BALPIT,11/28/2013,2014,0,0,Ravens,BAL,PIT,Steelers,1575.995,1522.235,0.664550069,22,20,1
13,13KCDEN,12/1/2013,2014,0,0,Chiefs,KC,DEN,Broncos,1517.178,1686.186,0.35463701,28,35,0
13,13SFLAR,12/1/2013,2014,0,0,49ers,SF,LAR,Rams,1645.352,1516.05,0.753708932,23,13,1
13,13LACCIN,12/1/2013,2014,0,0,Chargers,LAC,CIN,Bengals,1489.079,1593.31,0.443780781,10,17,0
13,13WSHNYG,12/1/2013,2014,0,0,Redskins,WSH,NYG,Giants,1421.524,1482.189,0.506238243,17,24,0
13,13PHIARI,12/1/2013,2014,0,0,Eagles,PHI,ARI,Cardinals,1503.527,1524.7,0.562739696,24,21,1
13,13NYJMIA,12/1/2013,2014,0,0,Jets,NYJ,MIA,Dolphins,1405.362,1478.702,0.48800008,3,23,0
13,13MINCHI,12/1/2013,2014,0,0,Vikings,MIN,CHI,Bears,1427.301,1521.105,0.458642421,23,20,1
13,13HOUNE,12/1/2013,2014,0,0,Texans,HOU,NE,Patriots,1384.991,1656.218,0.233771186,31,34,0
13,13INDTEN,12/1/2013,2014,0,0,Colts,IND,TEN,Titans,1512.539,1457.926,0.665643795,22,14,1
13,13CLEJAX,12/1/2013,2014,0,0,Browns,CLE,JAX,Jaguars,1400.673,1284.648,0.739247996,28,32,0
13,13CARTB,12/1/2013,2014,0,0,Panthers,CAR,TB,Buccaneers,1630.739,1428.963,0.822836736,27,6,1
13,13BUFATL,12/1/2013,2014,0,0,Bills,BUF,ATL,Falcons,1416.659,1430.498,0.573099012,31,34,0
13,13SEANO,12/2/2013,2014,0,0,Seahawks,SEA,NO,Saints,1704.295,1637.892,0.680575206,34,7,1
14,14JAXHOU,12/5/2013,2014,0,0,Jaguars,JAX,HOU,Texans,1310.577,1379.065,0.494980533,27,20,1
14,14TBBUF,12/8/2013,2014,0,0,Buccaneers,TB,BUF,Bills,1419.195,1400.391,0.618317886,27,6,1
14,14BALMIN,12/8/2013,2014,0,0,Ravens,BAL,MIN,Vikings,1582.988,1442.51,0.765455626,29,26,1
14,14DENTEN,12/8/2013,2014,0,0,Broncos,DEN,TEN,Titans,1700.269,1443.991,0.864059558,51,28,1
14,14CININD,12/8/2013,2014,0,0,Bengals,CIN,IND,Colts,1611.443,1526.475,0.70334657,42,28,1
14,14SFSEA,12/8/2013,2014,0,0,49ers,SF,SEA,Seahawks,1656.205,1724.383,0.495426618,19,17,1
14,14PITMIA,12/8/2013,2014,0,0,Steelers,PIT,MIA,Dolphins,1515.242,1508.305,0.60207121,28,34,0
14,14WSHKC,12/8/2013,2014,0,0,Redskins,WSH,KC,Chiefs,1400.429,1503.095,0.446005636,10,45,0
14,14PHIDET,12/8/2013,2014,0,0,Eagles,PHI,DET,Lions,1515.413,1510.359,0.599471436,34,20,1
14,14ARILAR,12/8/2013,2014,0,0,Cardinals,ARI,LAR,Rams,1512.814,1505.197,0.603008651,30,10,1
14,14NYJOAK,12/8/2013,2014,0,0,Jets,NYJ,OAK,Raiders,1375.76,1356.461,0.618990131,37,27,1
14,14NECLE,12/8/2013,2014,0,0,Patriots,NE,CLE,Browns,1662.144,1374.744,0.883765029,27,26,1
14,14NOCAR,12/8/2013,2014,0,0,Saints,NO,CAR,Panthers,1617.804,1640.507,0.560571334,31,13,1
14,14GBATL,12/8/2013,2014,0,0,Packers,GB,ATL,Falcons,1492.824,1446.766,0.654595487,22,21,1
14,14LACNYG,12/8/2013,2014,0,0,Chargers,LAC,NYG,Giants,1470.946,1503.285,0.546864988,37,14,1
14,14CHIDAL,12/9/2013,2014,0,0,Bears,CHI,DAL,Cowboys,1505.896,1541.168,0.54267793,45,28,1
15,15DENLAC,12/12/2013,2014,0,0,Broncos,DEN,LAC,Chargers,1707.809,1499.326,0.82839499,20,27,0
15,15TENARI,12/15/2013,2014,0,0,Titans,TEN,ARI,Cardinals,1436.451,1536.214,0.450138302,34,37,0
15,15JAXBUF,12/15/2013,2014,0,0,Jaguars,JAX,BUF,Bills,1331.614,1377.661,0.527248536,20,27,0
15,15LARNO,12/15/2013,2014,0,0,Rams,LAR,NO,Saints,1481.796,1643.194,0.364725657,27,16,1
15,15TBSF,12/15/2013,2014,0,0,Buccaneers,TB,SF,49ers,1441.925,1667.307,0.284299605,14,33,0
15,15OAKKC,12/15/2013,2014,0,0,Raiders,OAK,KC,Chiefs,1338.863,1534.522,0.320356564,31,56,0
15,15PITCIN,12/15/2013,2014,0,0,Steelers,PIT,CIN,Bengals,1491.019,1626.485,0.39995925,30,20,1
15,15NYGSEA,12/15/2013,2014,0,0,Giants,NYG,SEA,Seahawks,1474.904,1713.28,0.269328435,0,23,0
15,15MINPHI,12/15/2013,2014,0,0,Vikings,MIN,PHI,Eagles,1436.562,1536.437,0.449978729,48,30,1
15,15MIANE,12/15/2013,2014,0,0,Dolphins,MIA,NE,Patriots,1532.528,1663.533,0.406137673,24,20,1
15,15DALGB,12/15/2013,2014,0,0,Cowboys,DAL,GB,Packers,1515.084,1497.382,0.616819666,36,37,0
15,15INDHOU,12/15/2013,2014,0,0,Colts,IND,HOU,Texans,1511.433,1358.029,0.778549673,25,3,1
15,15CLECHI,12/15/2013,2014,0,0,Browns,CLE,CHI,Bears,1373.355,1531.98,0.368432147,31,38,0
15,15CARNYJ,12/15/2013,2014,0,0,Panthers,CAR,NYJ,Jets,1615.118,1393.358,0.838988776,30,20,1
15,15ATLWSH,12/15/2013,2014,0,0,Falcons,ATL,WSH,Redskins,1442.207,1369.001,0.689027712,27,26,1
15,15DETBAL,12/16/2013,2014,0,0,Lions,DET,BAL,Ravens,1489.335,1588.935,0.450370556,16,18,0
16,16GBPIT,12/22/2013,2014,0,0,Packers,GB,PIT,Steelers,1506.267,1520.748,0.572194604,31,38,0
16,16BUFMIA,12/22/2013,2014,0,0,Bills,BUF,MIA,Dolphins,1399.779,1552.235,0.376733254,19,0,1
16,16HOUDEN,12/22/2013,2014,0,0,Texans,HOU,DEN,Broncos,1345.396,1668.466,0.184587527,13,37,0
16,16CINMIN,12/22/2013,2014,0,0,Bengals,CIN,MIN,Vikings,1596.756,1469.474,0.751544033,42,14,1
16,16JAXTEN,12/22/2013,2014,0,0,Jaguars,JAX,TEN,Titans,1309.495,1424.165,0.429002152,16,20,0
16,16KCIND,12/22/2013,2014,0,0,Chiefs,KC,IND,Colts,1554.227,1524.066,0.633622876,7,23,0
16,16NYJCLE,12/22/2013,2014,0,0,Jets,NYJ,CLE,Browns,1386.527,1358.658,0.630554635,24,13,1
16,16WSHDAL,12/22/2013,2014,0,0,Redskins,WSH,DAL,Cowboys,1364.945,1506.199,0.391990403,23,24,0
16,16SEAARI,12/22/2013,2014,0,0,Seahawks,SEA,ARI,Cardinals,1729.149,1548.501,0.804406082,10,17,0
16,16BALNE,12/22/2013,2014,0,0,Ravens,BAL,NE,Patriots,1598.678,1643.826,0.528538274,7,41,0
16,16CARNO,12/22/2013,2014,0,0,Panthers,CAR,NO,Saints,1621.949,1610.175,0.608722785,17,13,1
16,16PHICHI,12/22/2013,2014,0,0,Eagles,PHI,CHI,Bears,1503.525,1546.677,0.531400421,54,11,1
16,16LACOAK,12/22/2013,2014,0,0,Chargers,LAC,OAK,Raiders,1538.669,1319.158,0.837232222,26,13,1
16,16LARTB,12/22/2013,2014,0,0,Rams,LAR,TB,Buccaneers,1514.815,1426.049,0.707887928,23,13,1
16,16DETNYG,12/22/2013,2014,0,0,Lions,DET,NYG,Giants,1479.593,1459.036,0.620696529,20,23,0
16,16SFATL,12/23/2013,2014,0,0,49ers,SF,ATL,Falcons,1683.184,1446.264,0.850431734,34,24,1
17,17NEBUF,12/29/2013,2014,0,0,Patriots,NE,BUF,Bills,1681.751,1438.668,0.854888459,34,20,1
17,17MINDET,12/29/2013,2014,0,0,Vikings,MIN,DET,Lions,1454.086,1461.687,0.581860399,14,13,1
17,17MIANYJ,12/29/2013,2014,0,0,Dolphins,MIA,NYJ,Jets,1513.347,1404.144,0.731607376,7,20,0
17,17ATLCAR,12/29/2013,2014,0,0,Falcons,ATL,CAR,Panthers,1439.956,1634.119,0.322234461,20,21,0
